episode,reward,avg10,buffer,avg_noisy_sigma,sla_violations,cumulative_cost,replica_count,budget_remaining,reward_wait_time,reward_unutilization,reward_queue_penalty,reward_invalid_action,avg_loss,dynamic_tsla,dynamic_min_popularity,replication_state
14,6362.320111328177,5355.466620869968,15000,0.04563938453793526,46,3.809171719996715,2,56.190828280003394,7.923404723806335,-0.02,-0.0,0.0,0.46333090409636496,200.0,0.3,BALANCED
15,4926.904064806628,5361.801022419082,16000,0.04496362153440714,63,13.26168610860089,6,46.738313891399,5.593114368619353,-0.06,-0.0,0.0,0.4956398952007294,400.0,0.3,BALANCED
16,6331.526904416863,5358.936869306284,17000,0.04433714132755995,54,3.809512338277762,2,56.190487661722294,6.867491535482593,-0.02,-0.0,0.0,0.46310748651623723,200.0,0.3,BALANCED
17,4931.412991603155,5360.967317076663,18000,0.043734826147556305,63,13.242355350359293,6,46.757644649640795,5.883990138678266,-0.06,-0.0,0.0,0.5067816656827927,400.0,0.3,BALANCED
18,6344.487547136986,5358.661515695408,19000,0.04319663904607296,51,3.8118646935351004,2,56.18813530646488,6.955267444472087,-0.02,-0.0,0.0,0.443851682394743,200.0,0.3,BALANCED
19,4943.627710726317,5547.499462579757,20000,0.0426566656678915,63,13.241307624268728,6,46.75869237573132,5.6043628272498065,-0.06,-0.0,0.0,0.4788032700121403,400.0,0.3,BALANCED
20,6370.698312880952,5548.079071907962,21000,0.04215135704725981,47,3.807975627810284,2,56.19202437218979,7.902939718308483,-0.02,-0.0,0.0,0.43127519950270654,200.0,0.3,BALANCED
21,4939.721723014137,5550.973202738132,22000,0.04168075602501631,63,13.24933686652064,6,46.7506631334794,5.285238597934212,-0.06,-0.0,0.0,0.4401528422534466,400.0,0.3,BALANCED
22,6348.293027136028,5642.933754833161,23000,0.04122818820178509,49,3.8129199830161284,2,56.18708001698379,7.005715627297819,-0.02,-0.0,0.0,0.4134804332256317,200.0,0.3,BALANCED
23,4927.460498124688,5642.645289117393,24000,0.04080216679722071,63,13.251349139614707,7,46.74865086038547,5.785611286406387,-0.07,-0.0,0.0,0.4159501841664314,400.0,0.3,BALANCED
24,6346.9752345732695,5641.110801441902,25000,0.04039194155484438,53,3.811046917256988,2,56.188953082743,6.992387900910897,-0.02,-0.0,0.0,0.3915668743848801,200.0,0.3,BALANCED
25,4944.236661818172,5642.844061143056,26000,0.040002680383622646,63,13.259198382553244,6,46.740801617446856,5.323487056564666,-0.06,-0.0,0.0,0.40961320921778677,400.0,0.3,BALANCED
26,6343.051292524135,5643.996499953783,27000,0.03963796608150005,45,3.806775272561527,2,56.19322472743847,6.8151638099003335,-0.02,-0.0,0.0,0.38437250673770906,200.0,0.3,BALANCED
27,4890.374930669284,5639.892693860396,28000,0.03928661812096834,63,13.286590656312496,12,46.71340934368753,5.646359745427134,-0.12,-0.0,0.0,0.3853675194084644,400.0,0.3,BALANCED
28,6350.169233342141,5640.460862480912,29000,0.03894899319857359,43,3.8121022068109682,2,56.18789779318891,6.796836083736974,-0.02,-0.0,0.0,0.35330796137452125,200.0,0.3,BALANCED
29,4947.945437655895,5640.892635173869,30000,0.03863042173907161,63,13.240979898199631,10,46.75902010180038,4.7747355157098035,-0.1,-0.0,0.0,0.3889349265396595,400.0,0.3,BALANCED
30,6335.51502971677,5637.374306857452,31000,0.038326678331941366,50,3.8078305621240975,2,56.19216943787584,6.904611992726066,-0.02,-0.0,0.0,0.3548528099060059,200.0,0.3,BALANCED
31,4883.451097486631,5631.747244304701,32000,0.03802216146141291,63,13.291824298095433,12,46.708175701904594,5.791095875605033,-0.12,-0.0,0.0,0.3652279379963875,400.0,0.3,BALANCED
32,6348.4378377549765,5631.761725366596,33000,0.03773822542279959,49,3.8089278122818353,2,56.19107218771825,7.889869728723042,-0.02,-0.0,0.0,0.3510795909166336,200.0,0.3,BALANCED
33,4908.3532799276045,5629.851003546888,34000,0.037461383268237114,63,13.272493540197171,12,46.7275064598029,5.471971645887109,-0.12,-0.0,0.0,0.3551867314428091,400.0,0.3,BALANCED
34,6375.007543985295,5632.654234488091,35000,0.03719082707539201,41,3.8098401675220113,2,56.19015983247802,7.046645637131235,-0.02,-0.0,0.0,0.35571702785789966,200.0,0.3,BALANCED
35,4922.037680457517,5630.434336352026,36000,0.0369328623637557,63,13.265685813334152,12,46.734314186665785,5.802344334235487,-0.12,-0.0,0.0,0.3290439798682928,400.0,0.3,BALANCED
36,6346.093898678808,5630.738596967492,37000,0.0366861023940146,54,3.809407101814364,2,56.19059289818563,6.9943179115489755,-0.02,-0.0,0.0,0.3355304968357086,200.0,0.3,BALANCED
37,4944.341892318249,5636.135293132388,38000,0.03645404241979122,63,13.265075055693336,12,46.734924944306606,6.010220104920149,-0.12,-0.0,0.0,0.3392257194966078,400.0,0.3,BALANCED
38,6360.352206452816,5637.153590443456,39000,0.03623523889109492,49,3.808879457054542,2,56.19112054294548,6.782093819733794,-0.02,-0.0,0.0,0.31781714960932733,200.0,0.3,BALANCED
39,4944.115162148561,5636.770562892722,40000,0.0360088343732059,63,13.26024732966715,7,46.739752670332884,6.01059279337999,-0.07,-0.0,0.0,0.3384044021368027,400.0,0.3,BALANCED
40,6355.97045125043,5638.816105046089,41000,0.035803900100290775,49,3.8107503914069776,2,56.18924960859301,6.783766094375052,-0.02,-0.0,0.0,0.32242379531264304,200.0,0.3,BALANCED
41,4942.667229275425,5644.737718224968,42000,0.03560539335012436,63,13.257836571725946,5,46.74216342827402,6.021468563662362,-0.05,-0.0,0.0,0.34195109605789187,400.0,0.3,BALANCED
42,6363.657340413894,5646.259668490859,43000,0.03542285645380616,44,3.8099347466214044,2,56.19006525337861,6.8715420025595275,-0.02,-0.0,0.0,0.3227212242037058,200.0,0.3,BALANCED
43,4947.184851799694,5650.142825678069,44000,0.03524864558130503,63,13.238068845270615,5,46.761931154729496,5.84184125212262,-0.05,-0.0,0.0,0.3352601557970047,400.0,0.3,BALANCED
44,6356.874608905314,5648.329532170071,45000,0.03507865220308304,48,3.808349680935207,2,56.191650319064834,6.873214278005447,-0.02,-0.0,0.0,0.32426352724432944,200.0,0.3,BALANCED
45,4951.425625674274,5651.268326691747,46000,0.0349143766798079,63,13.267518087286502,12,46.732481912713524,5.52271702269527,-0.12,-0.0,0.0,0.333460568189621,400.0,0.3,BALANCED
46,6344.8542675665485,5651.144363580521,47000,0.0347598628140986,51,3.8101260360766793,2,56.18987396392332,6.975990185385616,-0.02,-0.0,0.0,0.29336774624884127,200.0,0.3,BALANCED
47,4953.868400941247,5652.09701444282,48000,0.03461592039093375,63,13.245358235316868,5,46.7546417646832,5.709602039540571,-0.05,-0.0,0.0,0.3142652218788862,400.0,0.3,BALANCED
48,6345.591082681612,5650.620902065699,49000,0.0344791361130774,50,3.81334665422898,2,56.18665334577089,6.85107699764282,-0.02,-0.0,0.0,0.3258284905552864,200.0,0.3,BALANCED
49,4957.642007618673,5651.973586612711,50000,0.034349093679338694,63,13.228907476302737,5,46.77109252369717,5.41747781062802,-0.05,-0.0,0.0,0.29796512678265574,400.0,0.3,BALANCED
50,6346.810136445922,5651.057555132261,51000,0.03422703314572573,47,3.8128190095378165,2,56.1871809904622,7.027852905827604,-0.02,-0.0,0.0,0.2896948938071728,200.0,0.3,BALANCED
51,4955.449943634374,5652.3358265681545,52000,0.03411327349022031,63,13.25521974997615,5,46.744780250023766,5.740350498573356,-0.05,-0.0,0.0,0.32041159987449647,400.0,0.3,BALANCED
52,6358.661114706828,5651.836203997449,53000,0.03400479443371296,49,3.808353943813006,2,56.191646056187146,6.940525180468908,-0.02,-0.0,0.0,0.3039535816013813,200.0,0.3,BALANCED
53,4951.679426150226,5652.285661432501,54000,0.03390465537086129,63,13.23588899330097,5,46.76411100669901,5.428726269258473,-0.05,-0.0,0.0,0.3183227217197418,400.0,0.3,BALANCED
54,6361.627493946679,5652.760949936639,55000,0.03380855917930603,41,3.806098299044596,2,56.19390170095546,6.763301088653682,-0.02,-0.0,0.0,0.2971035435795784,200.0,0.3,BALANCED
55,4935.95401060712,5651.213788429924,56000,0.03372065583243966,63,13.274981265708375,12,46.72501873429165,5.751598957717899,-0.12,-0.0,0.0,0.29743654243648054,400.0,0.3,BALANCED
56,6336.0953088737315,5650.337892560641,57000,0.03363892296329141,49,3.8114252332640004,2,56.188574766736096,6.764973363294583,-0.02,-0.0,0.0,0.30947579704225064,200.0,0.3,BALANCED
57,4942.538496334423,5649.204902099959,58000,0.03356210235506296,63,13.260150508968778,5,46.73984949103132,5.459474728403018,-0.05,-0.0,0.0,0.312681585252285,400.0,0.3,BALANCED
58,6346.957853328813,5649.341579164679,59000,0.03349196957424283,47,3.8152175884784167,2,56.184782411521496,6.852749271479414,-0.02,-0.0,0.0,0.30220455914735794,200.0,0.3,BALANCED
59,4952.9621117174465,5648.873589574557,60000,0.03342731622979045,63,13.240382781891185,5,46.75961721810879,5.779847416460489,-0.05,-0.0,0.0,0.2895061084628105,400.0,0.3,BALANCED
60,6338.595123785255,5648.052088308489,61000,0.03336677886545658,48,3.809888522740728,2,56.19011147725924,6.854421546120671,-0.02,-0.0,0.0,0.31227989330887795,200.0,0.3,BALANCED
61,4954.110410172539,5647.918134962306,62000,0.03331168508157134,63,13.252732024035822,5,46.747267975964185,5.460723186630807,-0.05,-0.0,0.0,0.3109910249710083,400.0,0.3,BALANCED
62,6340.883653496272,5646.140388841251,63000,0.03325979923829436,57,3.8090728780538585,2,56.19092712194609,6.942197454305502,-0.02,-0.0,0.0,0.30160450577735903,200.0,0.3,BALANCED
63,4969.289226635982,5647.901368889827,64000,0.03321435861289501,63,13.241296424253512,5,46.7587035757465,5.334583546526231,-0.05,-0.0,0.0,0.30938230276107787,400.0,0.3,BALANCED
64,6373.753779918441,5649.113997487003,65000,0.033173371106386185,42,3.8093061283103085,2,56.19069387168977,6.942455191106987,-0.02,-0.0,0.0,0.2755016254633665,200.0,0.3,BALANCED
65,4950.396036851296,5650.558200111421,66000,0.03313776943832636,63,13.242125666119156,5,46.75787433388093,5.6154593176137,-0.05,-0.0,0.0,0.31336320407688617,400.0,0.3,BALANCED
66,6374.29267378263,5654.377936602309,67000,0.0331045244820416,43,3.8125224835376064,2,56.187477516462366,6.8042311000964215,-0.02,-0.0,0.0,0.2794314350187779,200.0,0.3,BALANCED
67,4950.610438381741,5655.185130807042,68000,0.03307545045390725,63,13.225237939556536,5,46.774762060443464,5.335832005671151,-0.05,-0.0,0.0,0.2825868168473244,400.0,0.3,BALANCED
68,6350.823279749388,5655.571673449101,69000,0.03305027727037668,51,3.8115134178557115,2,56.18848658214415,6.7519033741561785,-0.02,-0.0,0.0,0.29598452664911745,200.0,0.3,BALANCED
69,4937.943447623111,5654.069807039666,70000,0.03302763914689422,63,13.25054718198011,5,46.74945281801984,5.643707776243822,-0.05,-0.0,0.0,0.29702642276883123,400.0,0.3,BALANCED
70,6363.833693017288,5656.593663962869,71000,0.033007089514285326,45,3.8078177731259206,2,56.19218222687413,6.8396792831456725,-0.02,-0.0,0.0,0.29482369668781755,200.0,0.3,BALANCED
71,4939.8918589581735,5655.171808841433,72000,0.03299002954736352,63,13.265339456232887,5,46.73466054376707,5.366580464301604,-0.05,-0.0,0.0,0.27332656875252725,400.0,0.3,BALANCED
72,6376.358038047666,5658.719247296572,73000,0.03297564946115017,44,3.8111287074096927,2,56.18887129259035,6.841351556758749,-0.02,-0.0,0.0,0.3025168163329363,200.0,0.3,BALANCED
73,4953.747668326612,5657.165091465635,74000,0.03296358697116375,63,13.228728698162955,5,46.77127130183719,6.14745623498629,-0.05,-0.0,0.0,0.2838621535897255,400.0,0.3,BALANCED
74,6348.455227016025,5654.635236175394,75000,0.03295330936089158,55,3.8080090626284093,2,56.191990937371564,6.944127465971761,-0.02,-0.0,0.0,0.2816136585175991,200.0,0.3,BALANCED
75,4956.554067672549,5655.251039257519,76000,0.03294501453638077,63,13.246400971514477,5,46.753599028485475,5.377828923557907,-0.05,-0.0,0.0,0.2748989213258028,400.0,0.3,BALANCED
76,6380.810069095236,5655.902778788779,77000,0.03293841518461704,44,3.807287996916471,2,56.192712003083585,7.930799739584638,-0.02,-0.0,0.0,0.2673948838561773,200.0,0.3,BALANCED
77,4948.281963378629,5655.6699312884675,78000,0.03293253993615508,63,13.267390213208484,5,46.732609786791514,5.658704693728246,-0.05,-0.0,0.0,0.2633312100172043,400.0,0.3,BALANCED
78,6350.687184647064,5655.656321778236,79000,0.03292776923626661,52,3.8093523521394825,2,56.190647647860445,7.033575648573976,-0.02,-0.0,0.0,0.28907535888254643,200.0,0.3,BALANCED
79,4939.972317520754,5655.859208768,80000,0.032923740334808826,63,13.25513036098136,5,46.74486963901868,5.845589710864832,-0.05,-0.0,0.0,0.28241446875035764,400.0,0.3,BALANCED
